color,director_name,duration,actor_1_name,movie_title,language,country,title_year,imdb_score
Color,James Cameron,153.0,Joe Morton,Terminator 2: Judgment Day ,English,USA,1991.0,8.5
Color,Michael Mann,140.0,Johnny Depp,Public Enemies ,English,USA,2009.0,7.0
Color,Ridley Scott,176.0,Denzel Washington,American Gangster ,English,USA,2007.0,7.8
Color,James Cameron,141.0,Jamie Lee Curtis,True Lies ,English,USA,1994.0,7.2
Color,Tony Scott,106.0,Denzel Washington,The Taking of Pelham 1 2 3 ,English,USA,2009.0,6.4
Color,Paul Weitz,98.0,Robert De Niro,Little Fockers ,English,USA,2010.0,5.5
Color,Adam McKay,116.0,Dwayne Johnson,The Other Guys ,English,USA,2010.0,6.7
Color,Chuck Russell,115.0,Vanessa Williams,Eraser ,English,USA,1996.0,6.1
Color,Quentin Tarantino,165.0,Leonardo DiCaprio,Django Unchained ,English,USA,2012.0,8.5
Color,Gary Trousdale,91.0,Demi Moore,The Hunchback of Notre Dame ,English,USA,1996.0,6.9
Color,Mark Dindal,78.0,Eartha Kitt,The Emperor's New Groove ,English,USA,2000.0,7.3
Color,Simon West,103.0,Jason Statham,The Expendables 2 ,English,USA,2012.0,6.7
Color,Jon Turteltaub,131.0,Nicolas Cage,National Treasure ,English,USA,2004.0,6.9
 Black and White,Stefen Fangmeier,104.0,Djimon Hounsou,Eragon ,English,USA,2006.0,5.1
Color,Spike Jonze,101.0,Catherine O'Hara,Where the Wild Things Are ,English,Germany,2009.0,6.8
Color,Joe Wright,111.0,Hugh Jackman,Pan ,English,USA,2015.0,5.8
Color,Chris Wedge,102.0,Josh Hutcherson,Epic ,English,USA,2013.0,6.7
Color,Florian Henckel von Donnersmarck,103.0,Johnny Depp,The Tourist ,English,USA,2010.0,6.0
Color,Peter Hyams,121.0,CCH Pounder,End of Days ,English,USA,1999.0,5.7
Color,Edward Zwick,143.0,Leonardo DiCaprio,Blood Diamond ,English,Germany,2006.0,8.0
Color,Martin Scorsese,240.0,Leonardo DiCaprio,The Wolf of Wall Street ,English,USA,2013.0,8.2
Color,Joel Schumacher,121.0,Michael Gough,Batman Forever ,English,USA,1995.0,5.4
Color,Paul Verhoeven,129.0,Jake Busey,Starship Troopers ,English,USA,1997.0,7.2
Color,Tom Tykwer,172.0,Tom Hanks,Cloud Atlas ,English,Germany,2012.0,7.5
Color,Zack Snyder,101.0,Abbie Cornish,Legend of the Guardians: The Owls of Ga'Hoole ,English,USA,2010.0,7.0
Color,Pitof,87.0,Frances Conroy,Catwoman ,English,USA,2004.0,3.3
Color,Brett Ratner,101.0,Dwayne Johnson,Hercules ,English,USA,2014.0,6.0
Color,Ron Clements,95.0,Joseph Gordon-Levitt,Treasure Planet ,English,USA,2002.0,7.1
Color,Brad Silberling,102.0,Will Ferrell,Land of the Lost ,English,USA,2009.0,5.4
Color,Patrick Hughes,131.0,Jason Statham,The Expendables 3 ,English,USA,2014.0,6.1
Color,Ericson Core,114.0,Ray Winstone,Point Break ,English,USA,2015.0,5.3
Color,Lawrence Guterman,94.0,Jamie Kennedy,Son of the Mask ,English,USA,2005.0,2.2
Color,Ron Howard,122.0,Chris Hemsworth,In the Heart of the Sea ,English,USA,2015.0,7.0
Color,Ron Underwood,95.0,Rosario Dawson,The Adventures of Pluto Nash ,English,USA,2002.0,3.8
Color,Paul Greengrass,115.0,Matt Damon,Green Zone ,English,France,2010.0,6.9
Color,Steve Martino,88.0,Francesca Capaldi,The Peanuts Movie ,English,USA,2015.0,7.2
Color,David Mamet,110.0,Ben Gazzara,The Spanish Prisoner ,English,USA,1997.0,7.3
Color,Stephen Sommers,130.0,Dwayne Johnson,The Mummy Returns ,English,USA,2001.0,6.3
Color,Martin Scorsese,216.0,Leonardo DiCaprio,Gangs of New York ,English,USA,2002.0,7.5
Color,Yimou Zhang,146.0,Christian Bale,The Flowers of War ,Mandarin,China,2011.0,7.6
Color,Ash Brannon,85.0,Jeff Bridges,Surf's Up ,English,USA,2007.0,6.8
Color,Frank Oz,93.0,Jon Lovitz,The Stepford Wives ,English,USA,2004.0,5.2
Color,Ridley Scott,152.0,Ioan Gruffudd,Black Hawk Down ,English,USA,2001.0,7.7
Color,Jay Roach,85.0,Will Ferrell,The Campaign ,English,USA,2012.0,6.2
Color,Luc Besson,126.0,Milla Jovovich,The Fifth Element ,English,France,1997.0,7.7
Color,Michael Patrick King,146.0,Chris Noth,Sex and the City 2 ,English,USA,2010.0,4.3
Color,Bibo Bergeron,89.0,Frank Welker,The Road to El Dorado ,English,USA,2000.0,6.9
Color,Steve Martino,88.0,Peter Dinklage,Ice Age: Continental Drift ,English,USA,2012.0,6.6
Color,Kenneth Branagh,105.0,Hayley Atwell,Cinderella ,English,USA,2015.0,7.0
Color,Peter Jackson,135.0,Michael Imperioli,The Lovely Bones ,English,USA,2009.0,6.7
Color,Andrew Stanton,100.0,Alexander Gould,Finding Nemo ,English,USA,2003.0,8.2
Color,Peter Jackson,192.0,Orlando Bloom,The Lord of the Rings: The Return of the King ,English,USA,2003.0,8.9
Color,Peter Jackson,172.0,Christopher Lee,The Lord of the Rings: The Two Towers ,English,USA,2002.0,8.7
Color,Sergey Bodrov,102.0,Jeff Bridges,Seventh Son ,English,USA,2014.0,5.5
Color,Simon West,100.0,Angelina Jolie Pitt,Lara Croft: Tomb Raider ,English,USA,2001.0,5.7
Color,Wally Pfister,119.0,Johnny Depp,Transcendence ,English,UK,2014.0,6.3
Color,Joe Johnston,92.0,Michael Jeter,Jurassic Park III ,English,USA,2001.0,5.9
Color,Rupert Wyatt,105.0,James Franco,Rise of the Planet of the Apes ,English,USA,2011.0,7.6
Color,Mark Waters,107.0,Martin Short,The Spiderwick Chronicles ,English,USA,2008.0,6.6
Color,John Moore,101.0,Bruce Willis,A Good Day to Die Hard ,English,USA,2013.0,5.3
Color,John Lee Hancock,137.0,Dennis Quaid,The Alamo ,English,USA,2004.0,6.0
Color,Brad Bird,115.0,Holly Hunter,The Incredibles ,English,USA,2004.0,8.0
Color,Renny Harlin,124.0,Christopher Masterson,Cutthroat Island ,English,USA,1995.0,5.6
Color,Chris Columbus,118.0,Logan Lerman,Percy Jackson & the Olympians: The Lightning Thief ,English,UK,2010.0,5.9
Color,Barry Sonnenfeld,98.0,Will Smith,Men in Black ,English,USA,1997.0,7.3
Color,John Lasseter,82.0,Tom Hanks,Toy Story 2 ,English,USA,1999.0,7.9
Color,Tony Scott,98.0,Denzel Washington,Unstoppable ,English,USA,2010.0,6.8
Color,Brett Ratner,90.0,Mei Melançon,Rush Hour 2 ,English,USA,2001.0,6.6
Color,Robert Zemeckis,130.0,Harrison Ford,What Lies Beneath ,English,USA,2000.0,6.6
Color,Phil Lord,90.0,Will Forte,Cloudy with a Chance of Meatballs ,English,USA,2009.0,7.0
Color,Carlos Saldanha,94.0,Denis Leary,Ice Age: Dawn of the Dinosaurs ,English,USA,2009.0,7.0
Color,Ben Stiller,114.0,Adam Scott,The Secret Life of Walter Mitty ,English,USA,2013.0,7.3
Color,McG,94.0,Bill Murray,Charlie's Angels ,English,USA,2000.0,5.5
Color,Martin Scorsese,151.0,Leonardo DiCaprio,The Departed ,English,USA,2006.0,8.5
Color,Tony Bancroft,88.0,Ming-Na Wen,Mulan ,English,USA,1998.0,7.5
Color,Ben Stiller,121.0,Robert Downey Jr.,Tropic Thunder ,English,USA,2008.0,7.0
Color,David Fincher,158.0,Robin Wright,The Girl with the Dragon Tattoo ,English,USA,2011.0,7.8
Color,John McTiernan,128.0,Bruce Willis,Die Hard with a Vengeance ,English,USA,1995.0,7.6
Color,Guy Ritchie,128.0,Robert Downey Jr.,Sherlock Holmes ,English,USA,2009.0,7.6
Color,Timur Bekmambetov,141.0,Morgan Freeman,Ben-Hur ,English,USA,2016.0,6.1
Color,Gary Trousdale,95.0,Leonard Nimoy,Atlantis: The Lost Empire ,English,USA,2001.0,6.8
Color,Walt Becker,92.0,Bella Thorne,Alvin and the Chipmunks: The Road Chip ,English,USA,2015.0,5.0
Color,Bryan Singer,121.0,Tom Cruise,Valkyrie ,English,USA,2008.0,7.1
Color,Dennis Dugan,113.0,Adam Sandler,You Don't Mess with the Zohan ,English,USA,2008.0,5.5
Color,Chris Columbus,106.0,Peter Dinklage,Pixels ,English,USA,2015.0,5.6
Color,Steven Spielberg,146.0,Haley Joel Osment,A.I. Artificial Intelligence ,English,USA,2001.0,7.1
Color,Rob Minkoff,88.0,Marsha Thomason,The Haunted Mansion ,English,USA,2003.0,4.9
Color,Robert Zemeckis,150.0,Matthew McConaughey,Contact ,English,USA,1997.0,7.4
Color,Paul Verhoeven,119.0,Greg Grunberg,Hollow Man ,English,USA,2000.0,5.7
Color,Sydney Pollack,128.0,Curtiss Cook,The Interpreter ,Aboriginal,UK,2005.0,6.4
Color,Thor Freudenthal,106.0,Logan Lerman,Percy Jackson: Sea of Monsters ,English,USA,2013.0,5.9
Color,Jan de Bont,117.0,Gerard Butler,Lara Croft Tomb Raider: The Cradle of Life ,English,USA,2003.0,5.5
Color,Jon M. Chu,129.0,Daniel Radcliffe,Now You See Me 2 ,English,USA,2016.0,6.9
Color,Phillip Noyce,116.0,Alun Armstrong,The Saint ,English,USA,1997.0,6.2
Color,Tony Scott,114.0,Brad Pitt,Spy Game ,English,Germany,2001.0,7.0
Color,Brian De Palma,114.0,Don Cheadle,Mission to Mars ,English,USA,2000.0,5.6
Color,Carlos Saldanha,96.0,Anne Hathaway,Rio ,English,USA,2011.0,7.0
Color,Chris Columbus,132.0,Robin Williams,Bicentennial Man ,English,USA,1999.0,6.8
Color,Mick Jackson,104.0,Don Cheadle,Volcano ,English,USA,1997.0,5.4
Color,Alan J. Pakula,111.0,Harrison Ford,The Devil's Own ,English,USA,1997.0,6.1
Color,Kathryn Bigelow,138.0,Liam Neeson,K-19: The Widowmaker ,English,UK,2002.0,6.7
Color,Josh Trank,100.0,Tim Blake Nelson,Fantastic Four ,English,USA,2015.0,4.3
Color,John Milius,129.0,William Smith,Conan the Barbarian ,English,USA,1982.0,6.9
Color,Ron Howard,144.0,Paddy Considine,Cinderella Man ,English,USA,2005.0,8.0
Color,Andrey Konchalovskiy,110.0,Shirley Henderson,The Nutcracker in 3D ,English,UK,2010.0,4.4
 Black and White,Gary Ross,140.0,Jeff Bridges,Seabiscuit ,English,USA,2003.0,7.3
Color,Jan de Bont,113.0,Philip Seymour Hoffman,Twister ,English,USA,1996.0,6.3
Color,Rob Cohen,106.0,Paul Walker,The Fast and the Furious ,English,USA,2001.0,6.7
Color,Robert Zemeckis,143.0,Tom Hanks,Cast Away ,English,USA,2000.0,7.7
Color,George Miller,108.0,Robin Williams,Happy Feet ,English,USA,2006.0,6.5
Color,Paul Greengrass,108.0,Matt Damon,The Bourne Supremacy ,English,USA,2004.0,7.8
Color,Wolfgang Petersen,124.0,Harrison Ford,Air Force One ,English,USA,1997.0,6.4
Color,Steven Soderbergh,116.0,Brad Pitt,Ocean's Eleven ,English,USA,2001.0,7.8
Color,Paul W.S. Anderson,110.0,Milla Jovovich,The Three Musketeers ,English,Germany,2011.0,5.8
Color,Genndy Tartakovsky,91.0,Steve Buscemi,Hotel Transylvania ,English,USA,2012.0,7.1
Color,Kevin Lima,107.0,Jeff Bennett,Enchanted ,English,USA,2007.0,7.1
Color,Daniel Espinosa,115.0,Denzel Washington,Safe House ,English,USA,2012.0,6.8
Color,Kevin Lima,100.0,Ioan Gruffudd,102 Dalmatians ,English,USA,2000.0,4.8
Color,Brett Ratner,104.0,Matthew Broderick,Tower Heist ,English,USA,2011.0,6.2
Color,Nancy Meyers,138.0,Kate Winslet,The Holiday ,English,USA,2006.0,6.9
Color,Tony Scott,140.0,Will Smith,Enemy of the State ,English,USA,1998.0,7.3
Color,Nancy Meyers,120.0,Meryl Streep,It's Complicated ,English,USA,2009.0,6.6
Color,Steven Soderbergh,122.0,Al Pacino,Ocean's Thirteen ,English,USA,2007.0,6.9
Color,Roger Allers,83.0,Jon Favreau,Open Season ,English,USA,2006.0,6.2
Color,Neil Burger,139.0,Kate Winslet,Divergent ,English,USA,2014.0,6.7
Color,Jean-Jacques Annaud,131.0,Bob Hoskins,Enemy at the Gates ,English,USA,2001.0,7.6
Color,Peter Berg,104.0,Dwayne Johnson,The Rundown ,English,USA,2003.0,6.7
Color,John McTiernan,130.0,F. Murray Abraham,Last Action Hero ,English,USA,1993.0,6.2
Color,Rob Marshall,145.0,Li Gong,Memoirs of a Geisha ,English,USA,2005.0,7.3
Color,Justin Lin,104.0,Amber Stevens West,The Fast and the Furious: Tokyo Drift ,English,USA,2006.0,6.0
Color,Sarah Smith,97.0,Jim Broadbent,Arthur Christmas ,English,UK,2011.0,7.1
Color,Martin Brest,178.0,Anthony Hopkins,Meet Joe Black ,English,USA,1998.0,7.1
Color,Andrew Davis,108.0,Raymond Cruz,Collateral Damage ,English,USA,2002.0,5.5
Color,Bob Fosse,123.0,Roy Scheider,All That Jazz ,English,USA,1979.0,7.8
Color,Tarsem Singh,106.0,Julia Roberts,Mirror Mirror ,English,USA,2012.0,5.6
Color,Edgar Wright,112.0,Anna Kendrick,Scott Pilgrim vs. the World ,English,USA,2010.0,7.5
Color,Jon Amiel,135.0,Glenn Morshower,The Core ,English,USA,2003.0,5.4
Color,Peter Segal,109.0,Larry Miller,Nutty Professor II: The Klumps ,English,USA,2000.0,4.3
Color,Raja Gosnell,86.0,Sarah Michelle Gellar,Scooby-Doo ,English,USA,2002.0,4.9
Color,Pete Travis,95.0,Wood Harris,Dredd ,English,UK,2012.0,7.1
Color,Frank Coraci,107.0,Adam Sandler,Click ,English,USA,2006.0,6.4
Color,George A. Romero,130.0,Ted Danson,Creepshow ,English,USA,1982.0,6.9
Color,Brad Peyton,82.0,Jack McBrayer,Cats & Dogs: The Revenge of Kitty Galore ,English,USA,2010.0,4.3
Color,Doug Liman,88.0,Kristen Stewart,Jumper ,English,USA,2008.0,6.1
Color,Guillermo del Toro,120.0,Seth MacFarlane,Hellboy II: The Golden Army ,English,USA,2008.0,7.0
Color,David Fincher,162.0,Robert Downey Jr.,Zodiac ,English,USA,2007.0,7.7
Color,Roger Spottiswoode,123.0,Robert Duvall,The 6th Day ,English,USA,2000.0,5.9
Color,Tom Shadyac,101.0,Morgan Freeman,Bruce Almighty ,English,USA,2003.0,6.7
Color,Sylvester Stallone,113.0,Jason Statham,The Expendables ,English,USA,2010.0,6.5
Color,Brian De Palma,110.0,Tom Cruise,Mission: Impossible ,English,USA,1996.0,7.1
Color,Gary Ross,142.0,Jennifer Lawrence,The Hunger Games ,English,USA,2012.0,7.3
Color,Todd Phillips,102.0,Bradley Cooper,The Hangover Part II ,English,USA,2011.0,6.5
Color,Tim Burton,126.0,Michael Gough,Batman Returns ,English,USA,1992.0,7.0
Color,Tim Johnson,83.0,Bruce Willis,Over the Hedge ,English,USA,2006.0,6.8
Color,Dean DeBlois,85.0,Tia Carrere,Lilo & Stitch ,English,USA,2002.0,7.2
Color,Gary Winick,97.0,Steve Buscemi,Charlotte's Web ,English,USA,2006.0,6.4
Color,Mimi Leder,120.0,Morgan Freeman,Deep Impact ,English,USA,1998.0,6.1
Color,Dean Parisot,116.0,Bruce Willis,RED 2 ,English,USA,2013.0,6.7
Color,Peter Segal,113.0,Adam Sandler,The Longest Yard ,English,USA,2005.0,6.4
Color,Mike Mitchell,87.0,Amy Poehler,Alvin and the Chipmunks: Chipwrecked ,English,USA,2011.0,4.4
Color,Dennis Dugan,101.0,Steve Buscemi,Grown Ups 2 ,English,USA,2013.0,5.4
Color,Peter Segal,110.0,Bill Murray,Get Smart ,English,USA,2008.0,6.5
Color,Nancy Meyers,128.0,Keanu Reeves,Something's Gotta Give ,English,USA,2003.0,6.7
Color,Martin Scorsese,138.0,Leonardo DiCaprio,Shutter Island ,English,USA,2010.0,8.1
Color,Seth Gordon,88.0,Jon Favreau,Four Christmases ,English,Germany,2008.0,5.6
Color,Chris Wedge,91.0,Jim Broadbent,Robots ,English,USA,2005.0,6.3
Color,John Woo,138.0,Nicolas Cage,Face/Off ,English,USA,1997.0,7.3
Color,Adam Shankman,99.0,Adam Sandler,Bedtime Stories ,English,USA,2008.0,6.1
Color,Sam Mendes,117.0,Tom Hanks,Road to Perdition ,English,USA,2002.0,7.7
Color,Dennis Dugan,117.0,Adam Sandler,Just Go with It ,English,USA,2011.0,6.4
Color,Simon West,123.0,Steve Buscemi,Con Air ,English,USA,1997.0,6.8
Color,D.J. Caruso,118.0,Rosario Dawson,Eagle Eye ,English,USA,2008.0,6.6
Color,Anthony Minghella,154.0,Philip Seymour Hoffman,Cold Mountain ,English,USA,2003.0,7.2
Color,Albert Hughes,118.0,Denzel Washington,The Book of Eli ,English,USA,2010.0,6.9
Color,Les Mayfield,90.0,Robin Williams,Flubber ,English,USA,1997.0,5.2
Color,Jan de Bont,113.0,Liam Neeson,The Haunting ,English,USA,1999.0,4.9
Color,Joe Pytka,88.0,Bill Murray,Space Jam ,English,USA,1996.0,6.3
Color,Shawn Levy,93.0,Roger Rees,The Pink Panther ,English,USA,2006.0,5.6
Color,Scott Derrickson,104.0,Keanu Reeves,The Day the Earth Stood Still ,English,USA,2008.0,5.5
Color,Richard Donner,135.0,Julia Roberts,Conspiracy Theory ,English,USA,1997.0,6.7
Color,David Ayer,134.0,Brad Pitt,Fury ,English,USA,2014.0,7.6
Color,Ivan Reitman,98.0,Harrison Ford,Six Days Seven Nights ,English,USA,1998.0,5.7
Color,Eric Brevig,80.0,Justin Timberlake,Yogi Bear ,English,USA,2010.0,4.6
Color,Kelly Asbury,83.0,Matt Damon,Spirit: Stallion of the Cimarron ,English,USA,2002.0,7.0
Color,Frank Coraci,102.0,Rosario Dawson,Zookeeper ,English,USA,2011.0,5.2
Color,Stephen Hopkins,130.0,Gary Oldman,Lost in Space ,English,USA,1998.0,5.1
Color,Jonathan Demme,129.0,Denzel Washington,The Manchurian Candidate ,English,USA,2004.0,6.6
Color,Henry Jaglom,117.0,Vanessa Redgrave,Déjà Vu ,English,USA,1997.0,7.0
Color,Genndy Tartakovsky,89.0,Steve Buscemi,Hotel Transylvania 2 ,English,USA,2015.0,6.7
Color,James Algar,74.0,Quincy Jones,Fantasia 2000 ,English,USA,1999.0,7.3
Color,Simon Wells,96.0,Mark Addy,The Time Machine ,English,USA,2002.0,5.9
Color,Ron Underwood,114.0,Charlize Theron,Mighty Joe Young ,English,USA,1998.0,5.6
Color,Dominic Sena,99.0,Hugh Jackman,Swordfish ,English,USA,2001.0,6.5
Color,Martin Campbell,129.0,Michael Emerson,The Legend of Zorro ,Spanish,USA,2005.0,5.9
Color,Vincent Ward,113.0,Robin Williams,What Dreams May Come ,English,USA,1998.0,7.0
Color,Steven Brill,90.0,Adam Sandler,Little Nicky ,English,USA,2000.0,5.3
Color,Terry Gilliam,118.0,Matt Damon,The Brothers Grimm ,English,USA,2005.0,5.9
Color,Tim Burton,106.0,Natalie Portman,Mars Attacks! ,English,USA,1996.0,6.3
Color,Lucile Hadzihalilovic,81.0,Nissim Renard,Evolution ,French,France,2015.0,6.4
Color,Lee Tamahori,117.0,Anthony Hopkins,The Edge ,English,USA,1997.0,6.9
Color,Jonathan Mostow,89.0,Bruce Willis,Surrogates ,English,USA,2009.0,6.3
Color,Roger Donaldson,145.0,Bruce Greenwood,Thirteen Days ,English,USA,2000.0,7.3
Color,Rob Cohen,114.0,Sylvester Stallone,Daylight ,English,USA,1996.0,5.8
Color,Barry Cook,87.0,Charlie Rowe,Walking with Dinosaurs 3D ,English,USA,2013.0,5.2
Color,Roger Christian,119.0,Richard Tyson,Battlefield Earth ,English,USA,2000.0,2.4
Color,Joe Dante,91.0,Brendan Fraser,Looney Tunes: Back in Action ,English,Germany,2003.0,5.7
 Black and White,Rob Marshall,118.0,Fergie,Nine ,English,USA,2009.0,5.8
Color,Richard Donner,116.0,Paul Walker,Timeline ,English,USA,2003.0,5.6
Color,Kevin Costner,177.0,Olivia Williams,The Postman ,English,USA,1997.0,6.0
Color,George Miller,97.0,Adam Goldberg,Babe: Pig in the City ,English,Australia,1998.0,5.8
Color,Breck Eisner,106.0,Vin Diesel,The Last Witch Hunter ,English,USA,2015.0,6.0
Color,Antony Hoffman,106.0,Bob Neill,Red Planet ,English,USA,2000.0,5.7
Color,Luc Besson,94.0,Mia Farrow,Arthur and the Invisibles ,English,France,2006.0,6.0
Color,Jacques Perrin,104.0,Pedro Armendáriz Jr.,Oceans ,French,France,2009.0,7.8
Color,Peter Hyams,102.0,David Oyelowo,A Sound of Thunder ,English,UK,2005.0,4.2
Color,Paul W.S. Anderson,105.0,Sasha Roiz,Pompeii ,English,Canada,2014.0,5.6
Color,Andrés Couturier,89.0,Sariann Monaco,Top Cat Begins ,Spanish,Mexico,2015.0,4.4
Color,Ron Howard,135.0,Adam Goldberg,A Beautiful Mind ,English,USA,2001.0,8.2
Color,Roger Allers,73.0,Matthew Broderick,The Lion King ,English,USA,1994.0,8.5
Color,Brad Peyton,94.0,Josh Hutcherson,Journey 2: The Mysterious Island ,English,USA,2012.0,5.8
Color,Cody Cameron,95.0,Will Forte,Cloudy with a Chance of Meatballs 2 ,English,USA,2013.0,6.5
Color,Brett Ratner,124.0,Philip Seymour Hoffman,Red Dragon ,English,Germany,2002.0,7.2
Color,Joe Johnston,136.0,J.K. Simmons,Hidalgo ,English,USA,2004.0,6.7
Color,Dennis Dugan,91.0,Al Pacino,Jack and Jill ,English,USA,2011.0,3.4
Color,John Singleton,107.0,Paul Walker,2 Fast 2 Furious ,English,USA,2003.0,5.9
Color,Mark Osborne,108.0,Jeff Bridges,The Little Prince ,English,France,2015.0,7.8
Color,Oliver Hirschbiegel,99.0,Roger Rees,The Invasion ,English,USA,2007.0,5.9
Color,Des McAnuff,92.0,Robert De Niro,The Adventures of Rocky & Bullwinkle ,English,USA,2000.0,4.1
Color,Yarrow Cheney,87.0,Steve Coogan,The Secret Life of Pets ,English,Japan,2016.0,6.8
 Black and White,Stephen Norrington,110.0,Jason Flemyng,The League of Extraordinary Gentlemen ,English,USA,2003.0,5.8
Color,Pierre Coffin,98.0,Steve Carell,Despicable Me 2 ,English,USA,2013.0,7.5
Color,Roland Emmerich,154.0,Will Smith,Independence Day ,English,USA,1996.0,6.9
Color,Steven Spielberg,129.0,Ariana Richards,The Lost World: Jurassic Park ,English,USA,1997.0,6.5
Color,Eric Darnell,86.0,Jada Pinkett Smith,Madagascar ,English,USA,2005.0,6.9
Color,Alfonso Cuarón,109.0,Charlie Hunnam,Children of Men ,English,USA,2006.0,7.9
Color,Bryan Singer,104.0,Hugh Jackman,X-Men ,English,USA,2000.0,7.4
Color,Timur Bekmambetov,110.0,Angelina Jolie Pitt,Wanted ,English,USA,2008.0,6.7
Color,Michael Bay,136.0,Nicolas Cage,The Rock ,English,USA,1996.0,7.4
Color,Carlos Saldanha,115.0,Denis Leary,Ice Age: The Meltdown ,English,USA,2006.0,6.9
Color,Peter Segal,99.0,Adam Sandler,50 First Dates ,English,USA,2004.0,6.8
Color,Adam Shankman,117.0,Jerry Stiller,Hairspray ,English,USA,2007.0,6.7
Color,Renny Harlin,125.0,James D'Arcy,Exorcist: The Beginning ,English,USA,2004.0,5.1
Color,David Kellogg,110.0,Matthew Broderick,Inspector Gadget ,English,USA,1999.0,4.1
Color,Louis Leterrier,125.0,Morgan Freeman,Now You See Me ,English,USA,2013.0,7.3
Color,Dennis Dugan,102.0,Steve Buscemi,Grown Ups ,English,USA,2010.0,6.0
Color,Steven Spielberg,128.0,Tom Hanks,The Terminal ,English,USA,2004.0,7.3
Color,Thor Freudenthal,100.0,Don Cheadle,Hotel for Dogs ,English,USA,2009.0,5.4
Color,Martin Campbell,124.0,Nicholas Lea,Vertical Limit ,English,USA,2000.0,5.9
Color,Mike Nichols,102.0,Philip Seymour Hoffman,Charlie Wilson's War ,English,USA,2007.0,7.1
Color,Bibo Bergeron,90.0,Robert De Niro,Shark Tale ,English,USA,2004.0,6.0
